site_name,timestamp,wind_speed_forecast,wind_direction_forecast,temp_forecast,ghi_forecast,Cloud Description,forecast_cloud_index,forecast_cloud_type,forecast_method,site_client_name,site_status,site_lat,site_lon,ghi_actual,temp_actual,wind_speed_actual,wind_direction_actual,type
Site-5,2023-12-01 05:00:00,5.948632334751639,24.154014674757764,21.537133789062523,0.0,,0.0,,wrf,Renew,Active,14.247477,77.466657,,,,,Solar
Site-9,2023-12-01 04:45:00,2.6528348622551845,9.002954423087308,17.217828369140648,0.0,,0.0,,wrf,Renew,Active,26.63,71.349,,,,,Solar
Site-12,2023-12-01 04:45:00,2.755337131040134,8.17586257522802,17.298883056640648,0.0,,0.0,,wrf,Renew,Active,26.66,71.2784,,,,,Solar
Site-10,2023-12-01 04:45:00,2.614652858179575,19.92944350882681,16.881677246093773,0.0,,0.0,,wrf,Renew,Active,28.28,73.24,,,,,Solar
Site-5,2023-12-01 04:45:00,5.964022856598825,24.50489329960624,21.524224853515648,0.0,,0.0,,wrf,Renew,Active,14.247477,77.466657,,,,,Solar
Site-7,2023-12-01 04:45:00,2.6528348622551845,9.002954423087308,17.217828369140648,0.0,,0.0,,wrf,Renew,Active,26.63,71.44,,,,,Solar
Site-6,2023-12-01 04:45:00,2.6563939672612116,8.13122656984258,14.502435302734398,0.0,,0.0,,wrf,Renew,Active,27.50111,71.93319,,,,,Solar
Site-8,2023-12-01 04:45:00,2.6528348622551845,9.002954423087308,17.217828369140648,0.0,,0.0,,wrf,Renew,Active,26.64,71.37,,,,,Solar
Site-11,2023-12-01 04:45:00,3.0227813402973758,25.164314283674695,14.683251953125023,0.0,,0.0,,wrf,Renew,Active,28.2909,73.3767,,,,,Solar
Site-11,2023-12-01 04:30:00,3.052344631080705,26.602103153952086,14.776666259765648,0.0,,0.0,,wrf,Renew,Active,28.2909,73.3767,,,,,Solar
Site-10,2023-12-01 04:30:00,2.74597966484881,21.12539612327952,16.972924804687523,0.0,,0.0,,wrf,Renew,Active,28.28,73.24,,,,,Solar
Site-5,2023-12-01 04:30:00,5.918103468969902,24.835502281569187,21.514306640625023,0.0,,0.0,,wrf,Renew,Active,14.247477,77.466657,,,,,Solar
Site-8,2023-12-01 04:30:00,2.6522985350585038,10.979446586416485,17.269494628906273,0.0,,0.0,,wrf,Renew,Active,26.64,71.37,,,,,Solar
Site-12,2023-12-01 04:30:00,2.738312333348232,10.732221354137588,17.345452880859398,0.0,,0.0,,wrf,Renew,Active,26.66,71.2784,,,,,Solar
Site-6,2023-12-01 04:30:00,2.684647310276065,8.08507339904101,14.585046386718773,0.0,,0.0,,wrf,Renew,Active,27.50111,71.93319,,,,,Solar
Site-9,2023-12-01 04:30:00,2.6522985350585038,10.979446586416485,17.269494628906273,0.0,,0.0,,wrf,Renew,Active,26.63,71.349,,,,,Solar
Site-7,2023-12-01 04:30:00,2.6522985350585038,10.979446586416485,17.269494628906273,0.0,,0.0,,wrf,Renew,Active,26.63,71.44,,,,,Solar
Site-10,2023-12-01 04:15:00,2.8026436927294194,23.381906686119674,17.053979492187523,0.0,,0.0,,wrf,Renew,Active,28.28,73.24,,,,,Solar
Site-8,2023-12-01 04:15:00,2.633263795473734,13.14290572952224,17.319879150390648,0.0,,0.0,,wrf,Renew,Active,26.64,71.37,,,,,Solar
Site-6,2023-12-01 04:15:00,2.702453529882939,8.957750731954885,14.667382812500023,0.0,,0.0,,wrf,Renew,Active,27.50111,71.93319,,,,,Solar
Site-12,2023-12-01 04:15:00,2.706508305228031,13.22280901464999,17.389978027343773,0.0,,0.0,,wrf,Renew,Active,26.66,71.2784,,,,,Solar
Site-5,2023-12-01 04:15:00,5.981119331040674,24.044884565201077,21.513970947265648,0.0,,0.0,,wrf,Renew,Active,14.247477,77.466657,,,,,Solar
Site-7,2023-12-01 04:15:00,2.633263795473734,13.14290572952224,17.319879150390648,0.0,,0.0,,wrf,Renew,Active,26.63,71.44,,,,,Solar
Site-9,2023-12-01 04:15:00,2.633263795473734,13.14290572952224,17.319879150390648,0.0,,0.0,,wrf,Renew,Active,26.63,71.349,,,,,Solar
Site-11,2023-12-01 04:15:00,3.0707841273126277,28.677773664978844,14.861840820312523,0.0,,0.0,,wrf,Renew,Active,28.2909,73.3767,,,,,Solar
Site-7,2023-12-01 04:00:00,2.6177148999274626,16.00459925650321,17.369378662109398,0.0,,0.0,,wrf,Renew,Active,26.63,71.44,,,,,Solar
Site-11,2023-12-01 04:00:00,3.0836590431632387,29.291937671894654,14.954675292968773,0.0,,0.0,,wrf,Renew,Active,28.2909,73.3767,,,,,Solar
Site-6,2023-12-01 04:00:00,2.716147130500774,9.645672871129863,14.754876708984398,0.0,,0.0,,wrf,Renew,Active,27.50111,71.93319,,,,,Solar
Site-9,2023-12-01 04:00:00,2.6177148999274626,16.00459925650321,17.369378662109398,0.0,,0.0,,wrf,Renew,Active,26.63,71.349,,,,,Solar
Site-5,2023-12-01 04:00:00,5.8323445526612225,23.749295558585516,21.519616699218773,0.0,,0.0,,wrf,Renew,Active,14.247477,77.466657,,,,,Solar
Site-12,2023-12-01 04:00:00,2.6882450933887903,16.083750052077658,17.436883544921898,0.0,,0.0,,wrf,Renew,Active,26.66,71.2784,,,,,Solar
Site-8,2023-12-01 04:00:00,2.6177148999274626,16.00459925650321,17.369378662109398,0.0,,0.0,,wrf,Renew,Active,26.64,71.37,,,,,Solar
Site-10,2023-12-01 04:00:00,2.8788065381943584,24.72750721687234,17.141290283203148,0.0,,0.0,,wrf,Renew,Active,28.28,73.24,,,,,Solar
Site-10,2023-12-01 03:45:00,2.9988334294965786,25.516742570089338,17.231256103515648,0.0,,0.0,,wrf,Renew,Active,28.28,73.24,,,,,Solar
Site-6,2023-12-01 03:45:00,2.74848176487881,8.950275394850427,14.839135742187523,0.0,,0.0,,wrf,Renew,Active,27.50111,71.93319,,,,,Solar
Site-5,2023-12-01 03:45:00,5.620120326753033,22.71290548677288,21.537286376953148,0.0,,0.0,,wrf,Renew,Active,14.247477,77.466657,,,,,Solar
Site-8,2023-12-01 03:45:00,2.605165020627002,19.26949145869348,17.418786621093773,0.0,,0.0,,wrf,Renew,Active,26.64,71.37,,,,,Solar
Site-12,2023-12-01 03:45:00,2.6822043296644194,19.330995103739017,17.484216308593773,0.0,,0.0,,wrf,Renew,Active,26.66,71.2784,,,,,Solar
Site-7,2023-12-01 03:45:00,2.605165020627002,19.26949145869348,17.418786621093773,0.0,,0.0,,wrf,Renew,Active,26.63,71.44,,,,,Solar
Site-9,2023-12-01 03:45:00,2.605165020627002,19.26949145869348,17.418786621093773,0.0,,0.0,,wrf,Renew,Active,26.63,71.349,,,,,Solar
Site-11,2023-12-01 03:45:00,3.1066404039749074,30.44126198276582,15.045434570312523,0.0,,0.0,,wrf,Renew,Active,28.2909,73.3767,,,,,Solar
Site-11,2023-12-01 03:30:00,3.1540425956912137,33.340513593965255,15.142358398437523,0.0,,0.0,,wrf,Renew,Active,28.2909,73.3767,,,,,Solar
Site-5,2023-12-01 03:30:00,5.450381400385479,22.065624368019773,21.557153320312523,0.0,,0.0,,wrf,Renew,Active,14.247477,77.466657,,,,,Solar
Site-9,2023-12-01 03:30:00,2.5805495450164617,21.837171806906763,17.468743896484398,0.0,,0.0,,wrf,Renew,Active,26.63,71.349,,,,,Solar
Site-8,2023-12-01 03:30:00,2.5805495450164617,21.837171806906763,17.468743896484398,0.0,,0.0,,wrf,Renew,Active,26.64,71.37,,,,,Solar
Site-6,2023-12-01 03:30:00,2.743381338182319,9.559728035620914,14.933465576171898,0.0,,0.0,,wrf,Renew,Active,27.50111,71.93319,,,,,Solar
Site-12,2023-12-01 03:30:00,2.659417362077452,21.60314842781611,17.536248779296898,0.0,,0.0,,wrf,Renew,Active,26.66,71.2784,,,,,Solar
Site-10,2023-12-01 03:30:00,3.142833938760681,28.687879822547984,17.328790283203148,0.0,,0.0,,wrf,Renew,Active,28.28,73.24,,,,,Solar
Site-7,2023-12-01 03:30:00,2.5805495450164617,21.837171806906763,17.468743896484398,0.0,,0.0,,wrf,Renew,Active,26.63,71.44,,,,,Solar
Site-7,2023-12-01 03:15:00,2.5483987380774744,23.431543362611748,17.517449951171898,0.0,,0.0,,wrf,Renew,Active,26.63,71.44,,,,,Solar
Site-10,2023-12-01 03:15:00,3.2376751119615497,31.054190490492626,17.416345214843773,0.0,,0.0,,wrf,Renew,Active,28.28,73.24,,,,,Solar
Site-6,2023-12-01 03:15:00,2.7440750277135186,11.125316713582576,15.031304931640648,0.0,,0.0,,wrf,Renew,Active,27.50111,71.93319,,,,,Solar
Site-11,2023-12-01 03:15:00,3.18927670497229,35.007645755845544,15.229516601562523,0.0,,0.0,,wrf,Renew,Active,28.2909,73.3767,,,,,Solar
Site-8,2023-12-01 03:15:00,2.5483987380774744,23.431543362611748,17.517449951171898,0.0,,0.0,,wrf,Renew,Active,26.64,71.37,,,,,Solar
Site-5,2023-12-01 03:15:00,5.21170390611175,20.781926614622922,21.608148193359398,0.0,,0.0,,wrf,Renew,Active,14.247477,77.466657,,,,,Solar
Site-12,2023-12-01 03:15:00,2.632913921451561,23.669035747813204,17.589318847656273,0.0,,0.0,,wrf,Renew,Active,26.66,71.2784,,,,,Solar
Site-9,2023-12-01 03:15:00,2.5483987380774744,23.431543362611748,17.517449951171898,0.0,,0.0,,wrf,Renew,Active,26.63,71.349,,,,,Solar
Site-12,2023-12-01 03:00:00,2.6036463917131787,29.02748752135107,17.675073242187523,0.0,,0.0,,wrf,Renew,Active,26.66,71.2784,,,,,Solar
Site-5,2023-12-01 03:00:00,5.1292744001059285,21.99237096721898,21.615838623046898,0.0,,0.0,,wrf,Renew,Active,14.247477,77.466657,,,,,Solar
Site-11,2023-12-01 03:00:00,3.1567728346064245,35.35199883547604,15.339624023437523,0.0,,0.0,,wrf,Renew,Active,28.2909,73.3767,,,,,Solar
Site-8,2023-12-01 03:00:00,2.5107391487972666,27.945240998070272,17.595727539062523,0.0,,0.0,,wrf,Renew,Active,26.64,71.37,,,,,Solar
Site-10,2023-12-01 03:00:00,3.271952217014302,31.37863825843829,17.535974121093773,0.0,,0.0,,wrf,Renew,Active,28.28,73.24,,,,,Solar
Site-9,2023-12-01 03:00:00,2.5107391487972666,27.945240998070272,17.595727539062523,0.0,,0.0,,wrf,Renew,Active,26.63,71.349,,,,,Solar
Site-7,2023-12-01 03:00:00,2.5107391487972666,27.945240998070272,17.595727539062523,0.0,,0.0,,wrf,Renew,Active,26.63,71.44,,,,,Solar
Site-6,2023-12-01 03:00:00,2.798276582028447,11.52047001772936,15.162622070312523,0.0,,0.0,,wrf,Renew,Active,27.50111,71.93319,,,,,Solar
Site-12,2023-12-01 02:45:00,2.6274978016300605,32.25231606507735,17.753320312500023,0.0,,0.0,,wrf,Renew,Active,26.66,71.2784,,,,,Solar
Site-11,2023-12-01 02:45:00,3.118718356963879,35.159115663073806,15.422021484375023,0.0,,0.0,,wrf,Renew,Active,28.2909,73.3767,,,,,Solar
Site-8,2023-12-01 02:45:00,2.54513527831035,30.87908710434045,17.669732666015648,0.0,,0.0,,wrf,Renew,Active,26.64,71.37,,,,,Solar
Site-6,2023-12-01 02:45:00,2.827274848075234,11.641489491656948,15.268060302734398,0.0,,0.0,,wrf,Renew,Active,27.50111,71.93319,,,,,Solar
Site-10,2023-12-01 02:45:00,3.279051416513421,31.21398381612152,17.624078369140648,0.0,,0.0,,wrf,Renew,Active,28.28,73.24,,,,,Solar
Site-5,2023-12-01 02:45:00,5.4925316476235695,20.629449065623856,21.676019287109398,0.0,,0.0,,wrf,Renew,Active,14.247477,77.466657,,,,,Solar
Site-9,2023-12-01 02:45:00,2.54513527831035,30.87908710434045,17.669732666015648,0.0,,0.0,,wrf,Renew,Active,26.63,71.349,,,,,Solar
Site-7,2023-12-01 02:45:00,2.54513527831035,30.87908710434045,17.669732666015648,0.0,,0.0,,wrf,Renew,Active,26.63,71.44,,,,,Solar
Site-8,2023-12-01 02:30:00,2.5508229367645496,31.468216139964557,17.753015136718773,0.0,,0.0,,wrf,Renew,Active,26.64,71.37,,,,,Solar
Site-7,2023-12-01 02:30:00,2.5508229367645496,31.468216139964557,17.753015136718773,0.0,,0.0,,wrf,Renew,Active,26.63,71.44,,,,,Solar
Site-11,2023-12-01 02:30:00,3.109358897718592,35.250027507596435,15.514398193359398,0.0,,0.0,,wrf,Renew,Active,28.2909,73.3767,,,,,Solar
Site-10,2023-12-01 02:30:00,3.3392167780020996,31.0479116886912,17.719171142578148,0.0,,0.0,,wrf,Renew,Active,28.28,73.24,,,,,Solar
Site-5,2023-12-01 02:30:00,5.413958219594572,22.444299108720678,21.704949951171898,0.0,,0.0,,wrf,Renew,Active,14.247477,77.466657,,,,,Solar
Site-6,2023-12-01 02:30:00,2.8501297369088157,11.337697838846022,15.382592773437523,0.0,,0.0,,wrf,Renew,Active,27.50111,71.93319,,,,,Solar
Site-9,2023-12-01 02:30:00,2.5508229367645496,31.468216139964557,17.753015136718773,0.0,,0.0,,wrf,Renew,Active,26.63,71.349,,,,,Solar
Site-12,2023-12-01 02:30:00,2.6273214883170297,33.40371100775634,17.843347167968773,0.0,,0.0,,wrf,Renew,Active,26.66,71.2784,,,,,Solar
Site-7,2023-12-01 02:15:00,2.5308376023406534,31.41369052208358,17.834954833984398,0.0,,0.0,,wrf,Renew,Active,26.63,71.44,,,,,Solar
Site-9,2023-12-01 02:15:00,2.5308376023406534,31.41369052208358,17.834954833984398,0.0,,0.0,,wrf,Renew,Active,26.63,71.349,,,,,Solar
Site-10,2023-12-01 02:15:00,3.416349225688198,31.724959327181345,17.813073730468773,0.0,,0.0,,wrf,Renew,Active,28.28,73.24,,,,,Solar
Site-6,2023-12-01 02:15:00,2.8699641698002956,11.295414155685034,15.505059814453148,0.0,,0.0,,wrf,Renew,Active,27.50111,71.93319,,,,,Solar
Site-11,2023-12-01 02:15:00,3.120746158728588,36.07481450465958,15.615380859375023,0.0,,0.0,,wrf,Renew,Active,28.2909,73.3767,,,,,Solar
Site-12,2023-12-01 02:15:00,2.619811061132599,34.06396522505821,17.931146240234398,0.0,,0.0,,wrf,Renew,Active,26.66,71.2784,,,,,Solar
Site-5,2023-12-01 02:15:00,5.329867528303372,21.698807704646935,21.674371337890648,0.0,,0.0,,wrf,Renew,Active,14.247477,77.466657,,,,,Solar
Site-8,2023-12-01 02:15:00,2.5308376023406534,31.41369052208358,17.834954833984398,0.0,,0.0,,wrf,Renew,Active,26.64,71.37,,,,,Solar
Site-12,2023-12-01 02:00:00,2.600788173053267,33.61031998188377,18.035668945312523,0.0,,0.0,,wrf,Renew,Active,26.66,71.2784,,,,,Solar
Site-7,2023-12-01 02:00:00,2.492428471984254,31.26449705557577,17.928826904296898,0.0,,0.0,,wrf,Renew,Active,26.63,71.44,,,,,Solar
Site-10,2023-12-01 02:00:00,3.5015900950810512,32.49370534936323,17.910638427734398,0.0,,0.0,,wrf,Renew,Active,28.28,73.24,,,,,Solar
Site-8,2023-12-01 02:00:00,2.492428471984254,31.26449705557577,17.928826904296898,0.0,,0.0,,wrf,Renew,Active,26.64,71.37,,,,,Solar
Site-5,2023-12-01 02:00:00,5.392833843198914,20.5491430010506,21.654534912109398,0.0,,0.0,,wrf,Renew,Active,14.247477,77.466657,,,,,Solar
Site-11,2023-12-01 02:00:00,3.149184372680451,36.87163793828251,15.724694824218773,0.0,,0.0,,wrf,Renew,Active,28.2909,73.3767,,,,,Solar
Site-9,2023-12-01 02:00:00,2.492428471984254,31.26449705557577,17.928826904296898,0.0,,0.0,,wrf,Renew,Active,26.63,71.349,,,,,Solar
Site-6,2023-12-01 02:00:00,2.921329386150294,12.122396838747855,15.641503906250023,0.0,,0.0,,wrf,Renew,Active,27.50111,71.93319,,,,,Solar
Site-8,2023-12-01 01:45:00,2.453274570448949,28.702450807494607,18.021875000000023,0.0,,0.0,,wrf,Renew,Active,26.64,71.37,,,,,Solar
Site-5,2023-12-01 01:45:00,5.147937895132725,22.41230630211068,21.640771484375023,0.0,,0.0,,wrf,Renew,Active,14.247477,77.466657,,,,,Solar
Site-12,2023-12-01 01:45:00,2.5892410612719057,31.012203276467815,18.138726806640648,0.0,,0.0,,wrf,Renew,Active,26.66,71.2784,,,,,Solar
Site-6,2023-12-01 01:45:00,2.966721976403977,13.960692524163695,15.788873291015648,0.0,,0.0,,wrf,Renew,Active,27.50111,71.93319,,,,,Solar
Site-9,2023-12-01 01:45:00,2.453274570448949,28.702450807494607,18.021875000000023,0.0,,0.0,,wrf,Renew,Active,26.63,71.349,,,,,Solar
Site-10,2023-12-01 01:45:00,3.552269417073346,32.689837275697734,18.009942626953148,0.0,,0.0,,wrf,Renew,Active,28.28,73.24,,,,,Solar
Site-7,2023-12-01 01:45:00,2.453274570448949,28.702450807494607,18.021875000000023,0.0,,0.0,,wrf,Renew,Active,26.63,71.44,,,,,Solar
Site-11,2023-12-01 01:45:00,3.1575798028207682,37.01010618614073,15.833123779296898,0.0,,0.0,,wrf,Renew,Active,28.2909,73.3767,,,,,Solar
Site-10,2023-12-01 01:30:00,3.5639157075600516,32.195126993623724,18.108789062500023,0.0,,0.0,,wrf,Renew,Active,28.28,73.24,,,,,Solar
Site-7,2023-12-01 01:30:00,2.4115202025900593,26.02585266586009,18.124536132812523,0.0,,0.0,,wrf,Renew,Active,26.63,71.44,,,,,Solar
Site-5,2023-12-01 01:30:00,4.900664630890681,24.08262547026341,21.497735595703148,0.0,,0.0,,wrf,Renew,Active,14.247477,77.466657,,,,,Solar
Site-8,2023-12-01 01:30:00,2.4115202025900593,26.02585266586009,18.124536132812523,0.0,,0.0,,wrf,Renew,Active,26.64,71.37,,,,,Solar
Site-9,2023-12-01 01:30:00,2.4115202025900593,26.02585266586009,18.124536132812523,0.0,,0.0,,wrf,Renew,Active,26.63,71.349,,,,,Solar
Site-6,2023-12-01 01:30:00,3.0161848586217976,15.812759498187338,15.956414794921898,0.0,,0.0,,wrf,Renew,Active,27.50111,71.93319,,,,,Solar
Site-12,2023-12-01 01:30:00,2.5834562723583585,28.728631592009293,18.251733398437523,0.0,,0.0,,wrf,Renew,Active,26.66,71.2784,,,,,Solar
Site-11,2023-12-01 01:30:00,3.1542318709439723,36.56898047807173,15.947259521484398,0.0,,0.0,,wrf,Renew,Active,28.2909,73.3767,,,,,Solar
Site-8,2023-12-01 01:15:00,2.3956913339302,23.393240576161748,18.225152587890648,0.0,,0.0,,wrf,Renew,Active,26.64,71.37,,,,,Solar
Site-7,2023-12-01 01:15:00,2.3956913339302,23.393240576161748,18.225152587890648,0.0,,0.0,,wrf,Renew,Active,26.63,71.44,,,,,Solar
Site-12,2023-12-01 01:15:00,2.6098868958677905,25.528424574403818,18.365167236328148,0.0,,0.0,,wrf,Renew,Active,26.66,71.2784,,,,,Solar
Site-5,2023-12-01 01:15:00,4.907787883785469,23.83738892565991,21.564080810546898,0.0,,0.0,,wrf,Renew,Active,14.247477,77.466657,,,,,Solar
Site-11,2023-12-01 01:15:00,3.1424920904261815,36.73713818286326,16.063287353515648,0.0,,0.0,,wrf,Renew,Active,28.2909,73.3767,,,,,Solar
Site-9,2023-12-01 01:15:00,2.3956913339302,23.393240576161748,18.225152587890648,0.0,,0.0,,wrf,Renew,Active,26.63,71.349,,,,,Solar
Site-6,2023-12-01 01:15:00,3.089500205597297,16.611121398096927,16.135583496093773,0.0,,0.0,,wrf,Renew,Active,27.50111,71.93319,,,,,Solar
Site-10,2023-12-01 01:15:00,3.59615345071832,32.14592144954228,18.207543945312523,0.0,,0.0,,wrf,Renew,Active,28.28,73.24,,,,,Solar
Site-8,2023-12-01 01:00:00,2.410781161071985,18.322758149697528,18.370416259765648,0.0,,0.0,,wrf,Renew,Active,26.64,71.37,,,,,Solar
Site-5,2023-12-01 01:00:00,4.734829821000739,22.192676003344594,21.654840087890648,0.0,,0.0,,wrf,Renew,Active,14.247477,77.466657,,,,,Solar
Site-7,2023-12-01 01:00:00,2.410781161071985,18.322758149697528,18.370416259765648,0.0,,0.0,,wrf,Renew,Active,26.63,71.44,,,,,Solar
Site-9,2023-12-01 01:00:00,2.410781161071985,18.322758149697528,18.370416259765648,0.0,,0.0,,wrf,Renew,Active,26.63,71.349,,,,,Solar
Site-6,2023-12-01 01:00:00,3.2002684718998697,19.785210772468304,16.403527832031273,0.0,,0.0,,wrf,Renew,Active,27.50111,71.93319,,,,,Solar
Site-11,2023-12-01 01:00:00,3.143373112620658,37.77369905091709,16.245385742187523,0.0,,0.0,,wrf,Renew,Active,28.2909,73.3767,,,,,Solar
Site-12,2023-12-01 01:00:00,2.653420051550584,21.712378739964226,18.526025390625023,0.0,,0.0,,wrf,Renew,Active,26.66,71.2784,,,,,Solar
Site-10,2023-12-01 01:00:00,3.758419503339926,34.136018679240244,18.362390136718773,0.0,,0.0,,wrf,Renew,Active,28.28,73.24,,,,,Solar
Site-6,2023-12-01 00:45:00,3.289879776633509,21.102941616241544,16.607904052734398,0.0,,0.0,,wrf,Renew,Active,27.50111,71.93319,,,,,Solar
Site-5,2023-12-01 00:45:00,4.639557892356064,22.561349212650036,21.707910156250023,0.0,,0.0,,wrf,Renew,Active,14.247477,77.466657,,,,,Solar
Site-10,2023-12-01 00:45:00,3.875101395787821,34.940877973042504,18.471154785156273,0.0,,0.0,,wrf,Renew,Active,28.28,73.24,,,,,Solar
Site-7,2023-12-01 00:45:00,2.4123170338560964,16.65490880756524,18.472497558593773,0.0,,0.0,,wrf,Renew,Active,26.63,71.44,,,,,Solar
Site-8,2023-12-01 00:45:00,2.4123170338560964,16.65490880756524,18.472497558593773,0.0,,0.0,,wrf,Renew,Active,26.64,71.37,,,,,Solar
Site-12,2023-12-01 00:45:00,2.6581498476360945,21.48517822525622,18.640924072265648,0.0,,0.0,,wrf,Renew,Active,26.66,71.2784,,,,,Solar
Site-9,2023-12-01 00:45:00,2.4123170338560964,16.65490880756524,18.472497558593773,0.0,,0.0,,wrf,Renew,Active,26.63,71.349,,,,,Solar
Site-11,2023-12-01 00:45:00,3.167664086382923,37.948014667916496,16.390771484375023,0.0,,0.0,,wrf,Renew,Active,28.2909,73.3767,,,,,Solar
Site-6,2023-12-01 00:30:00,3.4011839544297096,21.844801507749096,16.826287841796898,0.0,,0.0,,wrf,Renew,Active,27.50111,71.93319,,,,,Solar
Site-9,2023-12-01 00:30:00,2.4227891734838156,15.175869119936445,18.584069824218773,0.0,,0.0,,wrf,Renew,Active,26.63,71.349,,,,,Solar
Site-5,2023-12-01 00:30:00,4.6412887355463015,23.08778300074494,21.809808349609398,0.0,,0.0,,wrf,Renew,Active,14.247477,77.466657,,,,,Solar
Site-10,2023-12-01 00:30:00,3.93958868910279,34.976077735314846,18.585351562500023,0.0,,0.0,,wrf,Renew,Active,28.28,73.24,,,,,Solar
Site-8,2023-12-01 00:30:00,2.4227891734838156,15.175869119936445,18.584069824218773,0.0,,0.0,,wrf,Renew,Active,26.64,71.37,,,,,Solar
Site-7,2023-12-01 00:30:00,2.4227891734838156,15.175869119936445,18.584069824218773,0.0,,0.0,,wrf,Renew,Active,26.63,71.44,,,,,Solar
Site-12,2023-12-01 00:30:00,2.672932554947532,21.007543955389,18.768457031250023,0.0,,0.0,,wrf,Renew,Active,26.66,71.2784,,,,,Solar
Site-11,2023-12-01 00:30:00,3.215995721235323,38.21534266877944,16.551507568359398,0.0,,0.0,,wrf,Renew,Active,28.2909,73.3767,,,,,Solar
Site-11,2023-12-01 00:15:00,3.2509459072694806,39.72371700466769,16.708856201171898,0.0,,0.0,,wrf,Renew,Active,28.2909,73.3767,,,,,Solar
Site-6,2023-12-01 00:15:00,3.524486444818171,22.70755685423544,17.037042236328148,0.0,,0.0,,wrf,Renew,Active,27.50111,71.93319,,,,,Solar
Site-8,2023-12-01 00:15:00,2.483284861029698,12.977809048923945,18.701837158203148,0.0,,0.0,,wrf,Renew,Active,26.64,71.37,,,,,Solar
Site-10,2023-12-01 00:15:00,3.986020455269167,36.02255729166021,18.687829589843773,0.0,,0.0,,wrf,Renew,Active,28.28,73.24,,,,,Solar
Site-7,2023-12-01 00:15:00,2.483284861029698,12.977809048923945,18.701837158203148,0.0,,0.0,,wrf,Renew,Active,26.63,71.44,,,,,Solar
Site-12,2023-12-01 00:15:00,2.683565320082304,20.61948330481035,18.898797607421898,0.0,,0.0,,wrf,Renew,Active,26.66,71.2784,,,,,Solar
Site-9,2023-12-01 00:15:00,2.483284861029698,12.977809048923945,18.701837158203148,0.0,,0.0,,wrf,Renew,Active,26.63,71.349,,,,,Solar
Site-5,2023-12-01 00:15:00,4.772867271715001,22.995805536032606,21.871270751953148,0.0,,0.0,,wrf,Renew,Active,14.247477,77.466657,,,,,Solar
Site-5,2023-12-01 00:00:00,4.7206136294914485,21.306565671829777,21.911859130859398,0.0,,0.0,,wrf,Renew,Active,14.247477,77.466657,,,,,Solar
Site-6,2023-12-01 00:00:00,3.6256285813025726,23.581873476624146,17.245080566406273,0.0,,0.0,,wrf,Renew,Active,27.50111,71.93319,,,,,Solar
Site-11,2023-12-01 00:00:00,3.327263519115185,43.03295150861909,16.893609619140648,0.0,,0.0,,wrf,Renew,Active,28.2909,73.3767,,,,,Solar
Site-8,2023-12-01 00:00:00,2.554929296034071,12.566079790304563,18.833123779296898,0.0,,0.0,,wrf,Renew,Active,26.64,71.37,,,,,Solar
Site-12,2023-12-01 00:00:00,2.6678733082535238,22.631082883413,19.035058593750023,0.0,,0.0,,wrf,Renew,Active,26.66,71.2784,,,,,Solar
Site-10,2023-12-01 00:00:00,4.096824830749743,38.94904123454841,18.804498291015648,0.0,,0.0,,wrf,Renew,Active,28.28,73.24,,,,,Solar
Site-9,2023-12-01 00:00:00,2.554929296034071,12.566079790304563,18.833123779296898,0.0,,0.0,,wrf,Renew,Active,26.63,71.349,,,,,Solar
Site-7,2023-12-01 00:00:00,2.554929296034071,12.566079790304563,18.833123779296898,0.0,,0.0,,wrf,Renew,Active,26.63,71.44,,,,,Solar
Site-11,2023-11-30 23:45:00,3.4333201571708605,46.19409122946998,17.080224609375023,0.0,,0.0,,wrf,Renew,Active,28.2909,73.3767,,,,,Solar
Site-8,2023-11-30 23:45:00,2.608444504811282,13.71279330874072,18.969995117187523,0.0,,0.0,,wrf,Renew,Active,26.64,71.37,,,,,Solar
Site-9,2023-11-30 23:45:00,2.608444504811282,13.71279330874072,18.969995117187523,0.0,,0.0,,wrf,Renew,Active,26.63,71.349,,,,,Solar
Site-10,2023-11-30 23:45:00,4.237248082957655,42.328537897772584,18.922814941406273,0.0,,0.0,,wrf,Renew,Active,28.28,73.24,,,,,Solar
Site-6,2023-11-30 23:45:00,3.7284787927070226,24.777033798628754,17.448449707031273,0.0,,0.0,,wrf,Renew,Active,27.50111,71.93319,,,,,Solar
Site-7,2023-11-30 23:45:00,2.608444504811282,13.71279330874072,18.969995117187523,0.0,,0.0,,wrf,Renew,Active,26.63,71.44,,,,,Solar
Site-12,2023-11-30 23:45:00,2.635758288610973,26.18413606056095,19.172479248046898,0.0,,0.0,,wrf,Renew,Active,26.66,71.2784,,,,,Solar
Site-5,2023-11-30 23:45:00,4.380890069344655,19.28947806508716,21.923974609375023,0.0,,0.0,,wrf,Renew,Active,14.247477,77.466657,,,,,Solar
Site-9,2023-11-30 23:30:00,2.6457039108061178,15.245253847953775,19.124291992187523,0.0,,0.0,,wrf,Renew,Active,26.63,71.349,,,,,Solar
Site-10,2023-11-30 23:30:00,4.351838190464615,44.3516245862323,19.051843261718773,0.0,,0.0,,wrf,Renew,Active,28.28,73.24,,,,,Solar
Site-11,2023-11-30 23:30:00,3.48027762456606,47.81092111000291,17.267694091796898,0.0,,0.0,,wrf,Renew,Active,28.2909,73.3767,,,,,Solar
